,用户名,用户id,帖子
0,今天还要减肥nie_,6067934803?,"
                    手机里什么都没有了我的一万多张照片还有视频 拿着小14有一种回到高中拿iPhone5的感觉 又小又轻 没质感要是能找回我的13promax就好了 ​                "
0,负三代,2743487997?,"
                    iPhone 14 Plus居然能卖到第八名，在座的各位都有责任 ​                "
0,Kiriemoon_o,3193077461?,"
                    &#xe627;iPhone AirPods pro怎么样？友友们分享一下使用体验 ​                "
0,啊啊啊啊啊啊lli,6570839647?,"
                    日常碎碎念昨晚做梦，梦到我拿个iPhone半天不会截图不是吧😿 梦里面我这么拉？下一个手机高低换个iPhone我还不信了→_→ ​                "
0,大泽科技SHOW,1649820457?,"
                    #iphone14pro# 3倍变焦拍摄，和13Pro比，长焦的能力提升还是挺明显的 ​                "
0,小君的等待,6066327269?,"
                    &#xe627;杭州二手 出自用 iPhone 12 蓝色 128G 国行，很新保护的很好，电池寿命还有87%！ ​                "
0,不熠star,6574685402?,"
                    双十一过去了，也没买上iphone14甚至还把买的包跟马丁靴退了，好像都没买到什么让人开心的东西 ​                "
0,天吐一啖,2751339937?,"
                    看了一眼双十一京东单品销量累计前20，真的高兴不起来：1、iPhone 14系列全部上榜，而且排名极为靠前，外加iPhone 13，苹果有五款机型进入Top20；2、一直不被看好的iPhone 14 Plus，最后单品销量排名第九，降价后真的太诱惑；3、安卓阵营看似前20占16，但是大家仔细看上榜的机型一款旗舰都没有。这 ​  展开全文c                "
0,不瘦到70公斤不换名字,5062878054?,"
                    不会还有人没用上对象给买的IPhone 14pro Max东北银吧？ ​                "
0,超幸运有多幸运,3914804959?,"
                    #双十一iPhone14价格新低#第一波抢手机的人简直就是冤大头 ​                "
0,小君的等待,6066327269?,"
                    &#xe627;苹果 出自用iPhone12 国行蓝色128G 很新保护的很好 ​                "
0,Ben__Ng,2156431052?,"
                    &#xe627;iPhone14ProiPhone14 Pro白色VS iPhone14 Pro Max黑色。外观来看，Max大了一圈，适合男生或者手指长的人。女生还是建议Pro。 ​                "
0,北巷南猫啊,5984057169?,"
                    iPhone有毒 ​                "
0,是盛児啊,5206577583?,"
                    #双十一iPhone14价格新低#已投诉  有用没用都投诉 ​                "
0,蓬山某,1928362457?,"
                    兜兜转转用起了iphone7 伤心流泪太平洋 ​                "
0,AMel_澳淘小屋,2884597727?,"
                    #澳门代购# 早晨 各位起來去直營店睇睇今天有無最新款的apple tv7代 2022款 128g 睇睇今日运气如何走起 小夥伴們#appletv#<a href=""https://s.weibo.com/weibo/#apple tv 4k#""  target=""_blank"">#apple tv 4k#</a><a href=""https://s.weibo.com/weibo/#iphone14#""  target=""_blank"">#iphone14#</a>  ​​​ <a href=""http://t.cn/z8Ikhkm""  target=""_blank""><i class=""wbicon"">2</i>澳门·澳门历史城区</a> <a href=""http://t.cn/A6odxo6p""  target=""_blank""><i class=""wbicon"">L</i>AMel_澳淘小屋的微博视频</a> ​                "
0,头好痒不会是要长脑子了吧,5206626123?,"
                    有没有人出现过这种情况，iPhone14promax，整宿充电，到80不冲是正常的但是反而开始耗电，第二天早上起来发现显示在充电，但是已经掉到70了。（冲到80的时候我还没睡，我看到他停在80了，没想到一宿在耗电？） ​                "
0,苗条的胖子i,5092621679?,"
                    &#xe627;iphone13 去年12月份京东苹果自营店买的13pro用到这个月出现问题了，语音通话时听筒模式对面听不清甚至完全听不到自己的声音，会伴随强烈的电流音。免提模式下就没有问题。 2深圳·深圳松岗琥珀主题酒店 ​                "
0,科技圈,2628081005?,"
                    外媒在剖析iPhone 14 Plus为什么卖不好？那还不简单？给个高刷～ ​                "
0,鹿深人,1807157344?,"
                    &#xe627;手机摄影 抬头看见天空📷：iPhone11滤镜美图秀秀 ​                "
0,高压锅数码,3261025102?,"
                    【魅族】魅族18X可以呀！手机竞速排行榜销量第一，比iPhone14卖得还好，赶快出魅族19吧，我们都等着呢！？？ ​                "
0,SAA_TAA,3743667221?,"
                    #双十一iPhone14价格新低#可是第一波属实把第一波抢的人当怨种了呀 ​                "
0,碰撞科技说,6294447651?,"
                    iPhone 14 128G 3999元？京东真傻吗？看似促销实则赚的盆满钵满！近期有网友炫耀自己3999抢到了一台iPhone14，许多网友表示羡慕，纷纷表示东哥大气，但是理性分析下，东哥这算盘打的太6了！比如这台手机有10w人预约，平均算先收了3.5亿预付款，半个月后丢100台出来，没抢购到的直接退款，看似没抢 ​  展开全文c                "
0,凤凰网科技,1856404484?,"
                    【真香，5249起！天猫#双十一iPhone14价格新低# 还能12期分期免息】双十一正日子如火如荼进行中，各大平台最后一波力度也在加码。据悉，天猫Apple Store 官方旗舰店开启了疯狂8小时iPhone14和iPhone 14 Plus可领750元惊喜券，5249元起，价格新低，而iPhone 13叠加完优惠相当于补贴800元。有不少网友发 ​  展开全文c                "
0,有趣儿-,5643804622?,"
                    &#xe627;iPhone14Pro 日常一问 31号的订单 今天发了没！ 2上海 ​                "
0,幼稚演绎了我们的青春999,5750966314?,"
                    得到了坤坤买的iPhone 14pro 自己买了天气丹每天下午去做产后修复天气阴小雨 被封了14天的鱼还活着儿子又乖又坏经历了一些事后就想对自己好一点 过好每一天 努力去实现梦想🍉 ​                "
0,学文数码科技,3172595865?,"
                    风向彻底变了，三星被小米给挤下去了iPhone14 Pro Max拿下第一华为Mate50 Pro拿下第二小米12sultra拿下第三不得不说没有对比就没有伤害，按照品牌排名，三星跌到第四去了，三款里面都是安卓天花板旗舰产品。看得出来，大家的选择还是比较理智的，苹果没什么好说的，华为第二也是实力，不过12s ultr ​  展开全文c                "
0,北极有甜虾,5106359792?,"
                    事实证明习惯是可怕的，换了手机想找回原来的壁纸也没有了，想换一个铃声吧咋听咋不习惯，最后还是用回了用了五六的铃声，什么时候iphone可以一键把所有东西都迁移，包括背景图片铃声，昨天输密码说我不正确，我一共就一个锁屏密码真是狗知道密码是什么，我anyview的阅读记录也没有了，好气好气啊啊啊 ​  展开全文c                "
0,芝士酷爱年糕,5633345085?,"
                    #双十一iPhone14价格新低#第一波抢手机的我就是冤大头 ​                "
0,学文数码科技,3172595865?,"
                    今年的三大顶级旗舰，我已经集齐了，可以召唤神龙了吗？如下图一所示，从左到右分别是：iPhone 14 Pro、三星S22 Ultra、OPPO Find X5 Pro；这三款机型在配置上都处于拉满状态，但在外观设计方面，却是各有特色，苹果四边等宽、居中对称的设计，看起来质感不错，灵动岛也挺有创意的；三星则是显得方 ​  展开全文c                "
0,Mush屋,5821060929?,"
                    iPhone 的最后 1% 值&gt; 5 分钟，而三星的最后 7% 只值一分钟。 💀 ​                "
0,一杯椰汁拿铁,6140829980?,"
                    &#xe627;iphone13#iphone13##12315消费者维权投诉##工信部#     本人2022年6月12日在苹果官网购买一部iPhone13,在9月3日玩手机，且并未充电的情况下，突然感觉手臂有轻微电流感，手臂很累很闭塞，在9月3日至4日期间不仅做了多次自测，并且把手机给了住在家里的朋友和家人，使用一段时间后都会有手很麻 ​  展开全文c                "
0,是胖锦鲤寶呀,5809560521?,"
                    #双十一iPhone14价格新低#我还是想要14，上岛上岛耶 ​                "
0,阿正很硬,5311801448?,"
                    看iPhone14系列电池猜电芯厂家，哪家是ATL？哪家是索尼？哪家是LG？ ​                "
0,用户6810903054,6810903054?,"
                    分期付款买手机，真的划算吗？#双十一##iphone14promax##知识分享 # L用户6810903054的微博视频 ​                "
0,iamwwwu-,7752716720?,"
                    #双十一iPhone14价格新低#买了13的我像大怨种 说13 14相差不大 但是我想要灵动岛了 ​                "
0,iiAlps,7132769884?,"
                    又是渴望得到iPhone的一天...... ​                "
0,今日朋友圈文案,6203778033?,"
                    微信背景图，朋友圈背景图，聊天背景图，手机壁纸iPhone无水印，点赞清除霉运  ​​​#朋友圈文案##文案##壁纸##手机壁纸##无水印壁纸##高清壁纸##可爱壁纸##背景图#</a><a href=""https://s.weibo.com/weibo?q=#朋友圈背景图#""  target=""_blank"">#朋友圈背景图#</a> ​​​                "
0,时光杂铺,5890401132?,"
                    今日壁纸已上新&#xe627;iPhone壁纸&#xe627;壁纸 ​                "
0,Mindala521,5268133417?,"
                    #双十一iPhone14价格新低#昨天14pro降了吗？我31号买的，谁能告诉我买贵了没 ​                "
0,鱼粉拌紫菜,1302666222?,"
                    iPhone 14 系列「卫星电话」需要支持 eSIM 卡，国行/港澳版双实体卡槽，美版双 eSIM。综合而言配备 1实体卡槽+1 eSIM 版本的 iPhone 功能最为全面，例如加拿大版/日版（不在日本境内使用，可关闭拍照快门声）。 ​                "
0,林子歌Lingo,2670412372?,"
                    早，今日加班，shot on iPhone 14 pro max 3倍变焦 2深圳·科兴科学园 ​                "
0,是汐不是希琋烯,7642367695?,"
                    11/11/2022#日常碎片plog# 无效出图 iPhone摄像头还是很🉑️ 2美国·Del Mar City Beach ​                "
0,艾呀妈呀我的玖,5347136964?,"
                    &#xe627;大熊猫艾玖 幼年园艾玖VS亚成年艾疯玖（iPhone 9），特别鸣谢菜二狗为我们带来了艾疯玖，期待玖菜组合亚成B区别墅装修大工程（图片来源见水印！） ​                "
0,一会一定睡,7764507855?,"
                    &#xe627;iphone13过年还会有活动吗 ​                "
0,·桜桃恋薇季·,6614174539?,"
                    &#xe627;二手iphone收11或者12，带价和机况来 ​                "
0,毒舌数码,1563458343?,"
                    不出意外Redmi 9A累计销量第一稳了啊，直接干翻iPhone14 ​                "
0,妖怪丶你别跑,5749114772?,"
                    &#xe627;iPhone14Pro11月12日发货打卡贴今天发到几号啦 ​                "
0,FiNE·壁纸,5635099280?,"
                    真爱粉福利自制图&#xe627;iphone锁屏壁纸 ​                "
0,Haruna,6079525100?,"
                    &#xe627;iPhone 这个百亿补贴咋样啊 ​                "
0,老爆科技,1210347234?,"
                    iPhone14ProMax的裸机手感真是糟糕不锈钢边框直抵掌心 ​                "
0,玉米照相馆i,3627203747?,"
                    我以后要是垂危了给我放iPhone 闹钟相信我还能苟活一段时间 ​                "
0,数码科技大爆炸VVV,2963774131?,"
                    富士康董事长在郑州云工作，力促保质保量尽快恢复生产。招工方面目前除了让当地政府帮忙外，还派出了劳务公司到歌尔招人，应对即将到来的西方圣诞节。除此以外，完不成的订单向深圳富士康分派。另据苹果分析师郭明錤消息，苹果正要求和硕，立讯精密，富士康减少iPhone 14/14 Plus产量，生产更多的 iP ​  展开全文c                "
0,青浦租赁,6426813987?,"
                    #双十一iPhone14价格新低#居家插花，不用太过复杂的插花技法，只要有一颗热爱生活的心，就够了。#租房# ​                "
0,投行泰山,1854368294?,"
                    印度政府官员称，苹果代工厂商富士康计划进一步扩张其在印度的iPhone工厂，在未来两年内将该厂员工人数增加三倍至7万人。 ​                "
0,ealllly,5381072075?,"
                    #双十一iPhone14价格新低#还好31号买的是14pro不然我也要哭死 ​                "
0,财识App,5985174762?,"
                    【日元暴跌，#二手iPhone在日本成抢手货#】多年来，日本购物者一直追求最新的电子产品，但现在日元暴跌将新款iPhone价格推高，二手iPhone变得更受欢迎。日本一家二手手机贸易公司负责人称，自苹果7月涨价以来，二手产品销售额比前3个月增长两倍。 L老板联播的微博视频 ​                "
0,真的不吃夜宵了-,5594590062?,"
                    #双十一iPhone14价格新低#真🐶，大公司你真别说！md还不能客服对线 ​                "
0,苏清莞,2588272477?,"
                    #双十一iPhone14价格新低#我31号买的pm没受到影响吧 ​                "
0,小花花0561,2512571181?,"
                    #双十一iPhone14价格新低#谁是地里的韭菜，苹果吃相太难看，太难看了，下次双十一谁跟你玩 ​                "
0,陈宸HY,6304647780?,"
                    iPhone 14 Pro Max到了手感一如既然的厚重灵动岛用着还可以熄屏显示效果一般像素给个9.5分吧 ​                "
0,浪浪的风浪浪的雨浪浪的你,3985825369?,"
                    I#iphone##iphone14 pro max# 我也想要出彩猫！我的呢？啊？呜呜呜 ​                "
0,小白测评,2022252207?,"
                    转眼今天已经是11.11了，来看看某东的双十一实时手机销量累计榜都有哪些机型吧- 全部单品累计销量TOP3：Redmi 9A、iPhone 14、iPhone 13；- 折叠屏累计销量TOP3：三星Z Flip4、ZFlip3、Z Fold4；- 图3-9是500~6000元以上7个价位段区间各自的累计销量榜榜单里有大家贡献的机吗？ ​                "
0,自动吸引好运,2680433223?,"
                    我想问下为什么我的微信电话总是没有提醒。我的微信在后台运行，别人给我打语音电话总是没有提示，甚至连最后打完电话提醒消息都收不到，我已确认完微信通知都打开了，手机自带的通知也打开了，没有静音。PS微信消息有弹窗。有没有大神帮忙解答一下&#xe627;iPhone#iphone 11#&#xe627;苹果#苹果 ​  展开全文c                "
0,改名换头啦,6025602288?,"
                    #iPhone14#家人们   还是商量一下，怎么退差价吧👏 ​                "
0,互联网蛋蛋,2813261447?,"
                    【不只强制换USB-C！欧盟再发力：或要求苹果开放第三方App、侧载App、iMessage互相支持】按照要求，自2024年起各类在欧盟范围内销售的手机、平板、数码相机等电子设备必须统一使用Type-C充电接口，苹果也在其中。在解决了iPhone充电口不统一的问题之后，欧盟最近又再一次盯上了苹果。很可能被要求允许 ​  展开全文c                "
0,昊天90s,2290617167?,"
                    #ios16##iphone14# 使用技巧求助。由于工作原因每天需要拍大量照片并发到工作群，比较消耗手机内存和流量，所以我就打开照相机采取截图剪裁的方式，能极大的减小照片大小。但是每次都需要剪裁太麻烦了，有没有什么app能调用摄像头，又没有多余界面？我就不用每次都剪裁了。或者其它方式批量将选中的截 ​  展开全文c                "
0,Eleanor_牛牛,2724549050?,"
                    &#xe627;钱哥 日常许愿 我想要一个iPhone14@钱哥 ​                "
0,时髦菲,6164891450?,"
                    #iPhone14中美之外全球涨价##潮流资讯#身高165的洛杉矶亚裔博主，舒适随意的日常穿搭。 #时尚资讯# ​                "
0,我吃饱的时候真的不饿,5652723762?,"
                    &#xe627;iPhone14Pro 256黑色 发到几号了 ​                "
0,能帮我生个叫辛忆的女孩嘛,5464139104?,"
                    #双十一iphone14价格新低# 你TM的真该死啊 ​                "
0,海杰地灵,2257563583?,"
                    #iPhone客户端意见反馈# 现在的微博客户端不支持照片旋转，使得一些宽幅的照片没法全屏看，而有些博主为了能最大限度的全屏展示，索性把宽幅照片旋转90度，而我们看微博的也就只能把手机横过来看了，这真的太无语了。所以，如果微博客户端能支持照片自动旋转，那也就不存在这个问题了。 ​                "
0,Happy2琪,1021015870?,"
                    @微博iPhone客户端 #iPhone客户端意见反馈# 版本12.11.0,iPhone8,1,OS14.7.1,网络WIFI ​                "
0,社会性迷惑,6636035720?,"
                    #为抢iPhone员工集体周五加班#妈耶，这个加班理由我真是头一次见，为了抢新iPhone大家真的是豁出去了呀，不明真相的老板看了估计要感动死哈哈哈哈 ​                "
0,功成名不遂身退,6256030037?,"
                    #俄罗斯# 小童看天下 2017-8-2 22:39 来自 iPhone 7 Plus“强军是具有很强开创性的事业，我们要不断适应新形势、应对新挑战、解决新问题，在实践上大胆探索，在理论上勇于突破，不断丰富和发展党在新时期的强军思想，让马克思主义军事理论在强军伟大实践中放射出更加灿烂的真理光芒。”（八一建军节 ​  展开全文c                "
0,山田直男菌,3474968232?,"
                    that‘s good！在看破产姐妹 一夜没睡觉到现在刚才觉得早晨很美就用iPhone5c拍了非常非常好看的照片 现在躺床上 窗外有一点点凉风吹进来 好惬意 但是这样的早晨马上要过了 不知道如何度过的中午就像不知道如何度过的人生接踵而来了 ​                "
0,盐城大小事儿,1882712202?,"
                    #双十一iPhone14价格新低#【投票】盐城人你贡献了多少？ 告诉你们一个小秘密：不买，立省100％ 盐城人，双11你贡献了多少？ ​                "
0,啊段的微博,1796550094?,"
                    盧聲聲小醫生11-5 06:54来自 iPhone 13 Pro【手癬】最近接診了幾位手癬脫皮的小朋友，反復抗真菌治療未愈。經查，都有第五胸椎小關節紊亂。予旋轉擠壓法正骨復位，最嚴重的一位用苦參艾葉花椒白礬熏洗。一周後，手部脫皮消失，隨訪未見復發。 ​​​                "
0,Agoni-小怪兽,1952882385?,"
                    &#xe627;iPhone壁纸                    小怪兽第359期壁纸                                                   ⚡原图自取⚡ ​​​  ​​​  ​​​  ​​​  ​​​  ​​​  ​​​  ​​​  ​​​                "
0,Lucy也很棒呀,1791449943?,"
                    最近才发现的一个很好用的iphone自带功能。￼像我把书scan一下，还能选取上面的小段进行复制，也能将图片转化成文本，太友好了。之前不用是真不知道这么好用 ​                "
0,大老客大大,1915878710?,"
                    “微信之父”张小龙曾表示，因为收到很多用户投诉自己聊天记录被窃取，输入什么就会看到相应的广告，所以才想开始做自己的输入法。在最新的微信安卓版8.0.30中，微信已经在插件页面开始向用户推荐自己的输入法“微信键盘”了。现在iPhone用户也能用上了，iOS的测试TestFlight测试名额已发放。安 ​  展开全文c                "
0,Chills牙牙,6560668913?,"
                    Jefferson Argueta 拍摄的这张照片被提名为 2022 年照片奖。 🏆“捕捉火山喷发时刻本身就是一项壮举。”设置成壁纸，也是非常的不由特否&#xe627;iPhone壁纸#手机壁纸# ​                "
0,新浪科技,1642634100?,"
                    #推特暂停付费蓝V认证# 【马斯克的创收计划受挫？每月8美元的Twitter Blue已暂停】#推特已暂停付费身份认证# 据报道，Twitter已经暂停了每月7.99美元的“Twitter Blue”订阅服务。本周早些时候，Twitter刚刚在其iPhone应用程序中（App）推出了这项服务，允许用户购买一个蓝色复选标记（蓝V认证），以 ​  展开全文c                "
0,ugjngfwe,2388629230?,"
                    就想涨点粉关注+转发抽3个iPhone14ProMax 1TB（不喜🉑️折现）无过滤 公平公正O抽奖详情 ​                "
0,高清背景素材,7685489781?,"
                    虽说iPhone14多了个灵动岛功能但是壁纸君也没整明白主要是咱也没有iPhone14哇大概看了个演示有宝子想要灵动岛壁纸壁纸君这就安排 ​                "
0,Kiioety_,7056098209?,"
                    &#xe627;iPhone iPhonex屏幕左上角突然绿了怎么回事 ​                "
0,山绿起来人富起来,5759241067?,"
                    &#xe627;iPhone 想问一下8p64g出二手能出多少钱 重点就是电池之一78了 ​                "
0,学习时候不要饿_,6571263117?,"
                    我爱iPhone原相机我再也不骂这个破手机了 L学习时候不要饿_的微博视频 ​                "
0,知安小月亮,7498057671?,"
                    &#xe627;iPhone14 给官网回收的手机大概什么时候来取货啊，感觉一直没动静 ​                "
0,爱一个妹子,3373526682?,"
                    你们拼夕夕的iPhone库存那么多嘛？哪哪都有这种垃圾广告 ​                "
0,叽歪数码VVV,3250980252?,"
                    iPhone土豪金配色，airpods土豪金配色，喜不喜欢？ ​                "
0,何奇Hockey,5886105680?,"
                    @微博iPhone客户端 #iPhone客户端意见反馈# 版本12.11.1,iPhone14,3,OS16.0.3,网络WIFI 乱七八糟的东西真多 花里胡哨的 ​                "
0,超酷的金女士,5606620607?,"
                    &#xe627;iPhone14Pro 我就想知道512发到几号了 ​                "
0,枫壁纸,7466779708?,"
                    浪漫云端&#xe627;iPhone手机壁纸集 无压缩高清原图，评论区网盘下载 ​                "
0,Ssssssscy,5663104257?,"
                    &#xe627;iPhone14Pro银色256是不是还没开始组装 ​                "
0,July31_tt,5140373858?,"
                    #iphone14promax# 灵动岛真nm鸡肋 适配软件没几个有用的 打开这个岛就得关了那个岛 想回到app顶部一不小心就误触 还有那个辣鸡小组件 更改图标还得二次跳转 高刷是为了给你几秒时间跳转的？还有还有 明明消息通知打开了 后台就是不提示 每次进去都一堆信息 电量还没我的12pm耐撑 早知道这样还不如不换  ​  展开全文c                "
0,机智猫,1863275165?,"
                    足金iPhone和AirPods，就是Macbook为啥不按正常比例来？瞧不起人吗？ ​                "
0,我是HYK,3309403941?,"
                    星光色 iPhone 搭配这「石莲蓝」配色硅胶壳还挺好看~ ​                "
0,吹宝超大泡泡糖,2150701887?,"
                    &#xe627;iPhone14Pro每日一问，256金发到几号了 ​                "
0,星河心事店,7630290101?,"
                    &#xe627;iPhone壁纸海绵宝宝情侣壁纸月亮可以为我作证  我向它传了很多想你的简讯 ​                "
0,EpKong,1679010293?,"
                    推荐个iphone 14 pro max的手机壳啊 ​                "
0,张大妈的保镖,6880593630?,"
                    感觉每年双十一这个手机榜单都没啥变化，红米继续霸榜第一，同时Top 10里和iPhone平分秋色，其他品牌偶尔有一两款进入前10，看起来手机消费观念已经形成了，高端看苹果，性价比看红米 ​                "
0,草烂这市街,7367811937?,"
                    想发横财想疯了做梦梦到抖音直播间抽中了iPhone… ​                "
0,科技马各,6036510456?,"
                    前段时间一直裸机使用我的iPhone 14 Pro Max，但发现薛微有点不方便，一是拿两个手机碰在一起咯咯响，另外就是在放桌子上也会响，真正的硬摩擦，听着不舒服，可能我之前的Pro比较小，不带壳也没啥，也不容易刮花，但Max很容易～于是乎我就整了一个PITAKA的凯夫拉手机壳，很重要的一点就是又轻又硬， ​  展开全文c                "
0,我是城闭喧,6357150075?,"
                    #双十一iPhone14价格新低#挺香的，怪不得14几乎卖空了，记得上次大型优惠活动苹果的销量就是第一，看样子这次也不错啊。苹果上网上的讨论度一直很高，虽然整体评价是下降趋势，但是看这个销量，它的热度估计还能持续很久。以前的苹果真的是降价不多，这两次热卖主要是优惠力度也还可以，如果是喜欢iP ​  展开全文c                "
0,互联网蛋蛋,2813261447?,"
                    在下面所有红色iPhone中，你最喜欢的是哪一款？ ​​​#数码科技##数码资讯# ​                "
0,业余的赫尔巴特,3561845702?,"
                    #双十一iPhone14价格新低#今夜做梦，我的饭卡又丢了。并且手机也丢了。 ​                "
0,刘韧,2156065755?,"
                    台积电希望将3纳米生产转移到美国。经过两次推迟，现在的最后期限是2023年第一季度，iPhone 15机型计划采用美国制造的全新3纳米处理器。 ​                "
0,iDest,5041690655?,"
                    LOEWE 2023早春广告，来自Juergen Teller的小iPhone，拥抱真实与可爱。 ​                "
0,元科技说,6660905731?,"
                    iOS 16.1.1和iOS 16.2测试版为中国用户的隔空投送增加了一个新的“每个人10分钟”选项，限制了iPhone用户可以无线接收陌生人发送的文件时间。大家觉得这个功能有帮助吗？评论区留言👇🏻 ​                "
0,天吐一啖,2751339937?,"
                    给大家看一下京东双十一手机品牌最后的数据，图一是单品累计销量Top10，图二是手机品牌累计销量Top10，图三是手机品牌累计销售额Top10。1、小米赢了销量，苹果赢了销售额，这与既定的剧情基本一样；2、单品累计销量Redmi前十中有五款机型，iPhone前十中有四款机型；3、华为绝对令人尊敬，今年双十一 ​  展开全文c                "
0,Elvis_风生水起,5838662155?,"
                    明星年年换手机么还是iPhone 14 Pro 出了他们很心动才买啊以前的也能用啊，换手机不还要各种导么 ​                "
0,小猫咪和你拼了,5821365388?,"
                    #双十一iPhone14价格新低#有谁能跟我讲下我是预热时候买的13 256g 5599是买贵了吗？ ​                "
0,好难说故事,7632804656?,"
                    #双十一iphone14价格新低#没有想到，今年苹果参加了大促之后，之前不被看好的14标准版居然卖空了……之前刚刚还在报道说要补货，今天晚上又开8小时狂欢！苹果吃到大促甜头之后，以后恐怕每年都要加入大促了，一年中这是提振销量的最好一周。前几天我还在网上看到有很多的博主和UP主在狂喷14plus ​  展开全文c                "
0,请与白菜同归于尽,2048344461?,"
                    东哥这边  A+会员有多赠1年ACApple iPhone 14   128GB  5249 Apple iPhone 14    256GB  6149 ​                "
0,wannapartylikeallnight,6140545199?,"
                    梦见参加地偶，第二天有演出不小心把演出服弄破了，漂亮的蓝色蓬蓬裙。借了队友的正准备换上，被抓地偶的老头抓个正着，我疯狂解释我这不是地偶服装，是中国的花纹，开始吹说文化自信。大爷给我忽悠的笑呵呵的，感觉他的形象是前几天看的《大逃杀》里面的北野武。我手里拿着一台过时很久的iphone4。还 ​  展开全文c                "
0,数码小果子,7745078314?,"
                    #为抢iPhone员工集体周五加班#一个iphone真的能够证明自己的生活质量好差？如果你真是这么认为，那你的认知太低了。你觉得iphone很贵，在别人眼里，真的看都不要看。 ​                "
0,云淡风清旅顺口,1962938153?,"
                    #双十一iPhone14价格新低##双十一进入最后冲刺阶段#剁手党有没有后悔的？ ​                "
0,小概率_n,3672441155?,"
                    苹果手机供应商富士康未来两年计划在印度iPhone厂增聘5.3万名员工。此举为富士康在郑州厂生产遭遇阻碍之际，调整在大陆生产iPhone的比重。 ​                "
0,阿比正,1906533175?,"
                    我整晚睡不着，因为收了他的RM7.5k IPhone 14 Pro Max。第一次有人买那么贵的礼物给我，通常都是我自己给人买贵东西，但这个人也不是别人是我的宝 😭😭😭 ​                "
0,-檸喔,5773659157?,"
                    iphone这个相机前置要不要做的这么清晰啊，我他妈照镜子都没这么清晰 ​                "
0,田野上的赫奎酱,3722932097?,"
                    #双十一iPhone14价格新低#你看我多花的两百块你看我像不像地里的韭菜 ​                "
0,闪闪发光的淇,7371888521?,"
                    #双十一iPhone14价格新低#啊哦还是买早了但是还好这个双十一整体找平了 ​                "
0,Galante_Doll,3723573310?,"
                    Bjd 1/4 手改毛&quot;Scarlett&quot;视频展示讲解iPhone13原相机直出 LGalante_Doll的微博视频 ​                "
0,ACHOS1NK,6237926782?,"
                    &#xe627;iPhone14 iPhone14推荐升16.1.1吗手机到手就是16.1 但是我又不舍得Airdrop 所以14升级16.1.1续航会有提升吗 ​                "
0,没人知道我是谁2011,1077908843?,"
                    上8楼，给爸的x充电，发现“电池维修”到78%，15.7更新15.7.1，以前以为已经15.7.1了。之前晚上一直在翻看双11的Mac和iPhone 14和13的优惠，昨日和前日因为投资焦虑和10号外盘的急升而兴奋导致未参与双11盛会。昨晚查看微博，有ID“ETF”下讨论“仪喵”事，回忆老母为了奖励去打“仪喵”。1221112周 ​  展开全文c                "
0,张凯华微博,5982278942?,"
                    #各平台互卷iPhone14价格跳水多次售罄#我就是看热闹不嫌事大的人，所以说你们越卷我越开心(千万不要打我#双11太卷iPhone14全面跌破官网价# ​                "
0,衣乎,1244129511?,"
                    昨晚老板叫我们三个去吃羊肉，拿出一瓶珍藏十几年的老酒，这酒喝着带劲，被我们三个不知不觉给喝完了。喝酒容易上头，上头容易乱表态乱做决定。果然，老板说给我们每人要配个新款手机，说他几年没有换手机了，虽然mate30 保时捷用着还可以。老板喜欢用华为，我却喜欢用iphone，他总是大力向我推荐 ​  展开全文c                "
0,苹果壁纸分享站,5147928002?,"
                    &#xe627;iPhone壁纸 苹果iPhone手机壁纸-龙猫 ​                "
0,头号情感,5150107822?,"
                    我先生。26岁在他爸的压力下相了一个29的姑娘。谈了半年，半年间，姑娘向他要了名牌衣服若干套，包包若干个，iPhone一个，iPad一个而姑娘给他买且仅买了一件五百块外套。由于他爸急着让结婚，遂和姑娘谈彩礼。姑娘的条件:婚房加她名，彩礼三十万，五金首饰一件都不能少，钻戒一克拉以上，婚前 ​  展开全文c                "
0,PopgunII,7708586631?,"
                    用iphone 14的美图app 炮制一些不明觉厉的水钻翻盖手机时尚图片✨📱 ​                "
0,逃跑隧道,5290493334?,"
                    后面两张是iPhone死活对不上焦时候的太阳，别有韵味了吖 ​                "
0,-WaasYiru,5236614019?,"
                    iPhone和华为拍出来是不一样 ​                "
0,抱殺C72,6311182696?,"
                    其实我想要iPhone机并不是因为虚荣之类。。我只是想要一个拍照清晰的摄像头不浪费我十八岁的脸 ​                "
0,Darell0930,2140874532?,"
                    #双十一iPhone14价格新低#昨晚8点抢的14plus 256安全下车 ​                "
0,带你去吃汉堡包,5941494279?,"
                    #双十一iPhone14价格新低#天猫快给老子退差价 ​                "
0,来回五三七,3305869577?,"
                    iPhone 5c这手机，一句话评价下 ​                "
0,苹果壁纸分享站,5147928002?,"
                    &#xe627;iphone13 苹果iPhone手机壁纸-三丽鸥卡通形象 ​                "
0,小L想有钱,6376970579?,"
                    #双十一iPhone14价格新低#我就是冤种，给我退钱 ​                "
0,大魔王回归,1926584601?,"
                    #双十一iPhone14价格新低#妈的，好贱啊居然让劳资做了双十一第一波的大冤种 ​                "
